"Index_Sinistre","Annee","Age_assure","Ind_fumeur","Nbre_enfants","Exp_cond","km_annuel","Ind_util_travail","Ind_util_affaires","Score_credit","Age_police","Ind_occas","Ind_vehicule_sport","Valeur_vehicule","Age_vehicule","Ind_vehicule_loue","Nbre_infract","Temps_sn_sin","Nbre_sinistres","Montant_paye","Sexe_assureF","Sexe_assureH","Sexe_assureM","Emploi_assureASS","Emploi_assureAUT","Emploi_assureETU","Emploi_assureGOU","Emploi_assureMAN","Emploi_assureMED","Emploi_assurePRO","Emploi_assureRTR","Emploi_assureSNS","Statut_maritalA","Statut_maritalD","Statut_maritalF","Statut_maritalM","RegionES","RegionGA","RegionMA","RegionML","RegionOU","RegionQC","RegionSA","Couleur_vehiculeA","Couleur_vehiculeB","Couleur_vehiculeG","Couleur_vehiculeN","Couleur_vehiculeR"
2697,2006,48,0,2,32,48900,0,1,757,24,1,0,39000,0,1,0,6,1,7997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2698,2006,26,1,1,5,14300,1,0,486,4,1,0,18000,4,1,0,6,1,2682,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2699,2006,33,1,2,16,9900,1,0,657,12,1,0,18000,0,1,0,6,1,2263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2700,2006,49,1,1,33,27200,1,0,705,18,1,0,30000,1,1,0,3,1,2258,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2701,2006,62,1,2,37,22000,1,0,711,31,1,0,35000,5,0,0,6,1,1936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2702,2006,31,0,1,15,47300,1,0,639,9,0,0,26000,6,0,1,6,1,1729,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2703,2006,85,1,2,69,12100,0,0,723,48,1,0,33000,2,1,0,1,1,1890,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2704,2006,37,1,0,21,18800,1,1,589,9,1,0,27000,3,0,0,6,1,4605,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2705,2006,46,0,0,30,8600,1,0,773,13,1,0,26000,12,0,1,6,1,1009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2706,2006,37,0,1,21,28200,0,0,623,11,0,0,25000,1,0,0,6,1,2056,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2707,2006,39,0,0,23,11300,1,0,694,12,1,0,10000,10,0,0,6,1,925,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2708,2006,36,1,1,19,42600,1,0,785,12,1,0,42000,1,0,0,4,1,3842,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2709,2006,19,0,0,3,31500,1,0,726,1,0,0,17000,9,0,0,3,1,1459,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2710,2006,53,0,1,37,15200,0,0,732,20,1,0,35000,1,0,0,6,1,2437,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2711,2006,83,0,1,67,43200,0,0,519,53,0,0,38000,6,0,0,1,1,1723,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2712,2006,54,1,1,32,44900,1,1,649,19,0,0,31000,2,0,0,6,1,4315,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2713,2006,28,0,1,12,53600,0,0,664,6,1,0,10000,2,0,0,6,1,1549,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2714,2006,22,1,0,5,11600,1,0,999,3,0,0,21000,5,1,0,6,1,1627,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2715,2006,26,0,0,10,39900,1,0,528,5,1,1,53000,2,0,0,6,1,10145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2716,2006,44,1,1,28,20800,1,0,580,19,1,0,23000,7,0,0,6,1,2409,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2717,2006,62,0,0,46,9500,0,0,778,29,1,0,38000,2,1,0,6,1,3052,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2718,2006,42,0,1,26,21500,1,0,457,14,1,0,21000,1,1,0,6,1,2429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2719,2006,35,1,1,19,36400,0,1,456,15,0,0,29000,3,1,0,6,1,4739,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2720,2006,48,1,0,30,15000,1,1,510,18,1,0,10000,3,1,0,6,1,3502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2721,2006,30,1,1,14,12800,1,0,635,9,0,0,10000,0,1,0,6,1,1366,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2722,2006,75,0,0,59,11800,0,0,681,29,1,1,62000,2,1,0,6,1,5935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2723,2006,79,1,0,63,34100,0,0,999,44,1,0,23000,2,0,0,6,1,723,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2724,2006,42,0,1,26,13300,1,0,566,11,1,1,60000,2,1,0,6,1,7120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2725,2006,60,1,1,44,23000,1,0,992,22,1,0,29000,1,0,0,6,1,1568,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2726,2006,63,1,0,46,42700,0,0,779,25,1,0,13000,3,0,0,1,1,1085,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2727,2006,21,0,0,5,32300,0,0,792,4,0,0,31000,11,0,0,6,1,1979,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2728,2006,42,0,0,25,43200,1,1,709,17,0,0,10000,7,0,0,4,1,2561,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2729,2006,74,0,2,58,5400,0,0,639,34,1,0,36000,1,0,0,6,1,2301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2730,2006,21,0,2,5,9600,1,0,431,2,0,0,48000,10,0,0,6,1,6736,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2731,2006,22,0,0,5,12200,0,0,634,3,1,0,42000,7,0,0,6,1,4255,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2732,2006,18,0,0,2,32100,1,0,547,1,0,0,28000,12,0,0,6,1,2826,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2733,2006,56,0,1,40,16500,0,0,576,30,1,1,43000,4,0,1,6,1,4660,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2734,2006,67,0,1,51,35600,0,0,619,35,0,0,16000,7,0,0,6,1,854,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2735,2006,25,0,0,9,17400,0,0,952,6,0,0,22000,7,0,0,6,1,1456,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2736,2006,25,0,1,9,39800,1,0,287,5,0,0,16000,9,0,0,6,1,2389,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2737,2006,68,1,1,52,18500,0,0,681,36,0,1,47000,1,0,0,6,1,5008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2738,2006,21,1,0,5,10200,1,0,664,3,0,1,35000,2,1,0,0,1,8985,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2739,2006,25,0,1,9,9900,1,0,554,7,0,0,27000,7,0,1,6,1,3032,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2740,2006,36,1,2,11,23500,1,1,719,8,0,0,17000,1,0,0,6,1,3473,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2741,2006,27,0,0,11,33500,1,0,675,8,1,0,32000,1,1,0,5,1,2551,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2742,2006,50,0,1,34,30900,1,1,674,30,1,1,51000,0,1,0,6,1,16615,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2743,2006,46,1,2,30,34400,0,0,472,19,0,0,21000,2,0,1,6,1,2160,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2744,2006,55,0,1,30,56200,0,0,534,19,0,0,17000,1,1,0,6,1,1961,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2745,2006,56,1,1,40,33900,0,0,571,34,1,0,37000,4,0,0,6,1,3126,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2746,2006,44,1,2,28,43400,0,0,628,15,1,0,10000,2,0,0,6,1,1344,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2747,2006,69,0,0,53,49600,0,0,701,37,1,0,26000,1,1,0,1,1,1766,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2748,2006,34,0,2,9,60600,1,0,473,5,1,0,20000,3,0,0,6,1,3710,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2749,2006,26,0,0,10,55400,0,0,570,6,1,0,19000,4,1,0,6,1,1862,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2750,2006,57,0,1,40,9500,1,0,826,26,0,0,18000,4,1,0,6,1,1677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2751,2006,28,0,1,12,15200,0,0,621,8,1,0,29000,2,1,0,6,1,4301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2752,2006,18,0,0,2,30200,0,0,755,1,0,0,24000,4,1,1,4,1,2605,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2753,2006,33,0,1,17,10100,1,0,677,11,1,0,30000,9,0,0,6,1,2093,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2754,2006,30,0,4,12,29700,1,1,771,7,0,0,41000,4,0,0,5,1,5592,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2755,2006,61,0,2,43,43200,1,0,570,30,1,0,29000,1,1,0,6,1,3334,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2756,2006,40,0,1,24,34900,1,0,628,12,0,0,20000,1,1,0,0,1,1513,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2757,2006,35,0,1,13,10600,1,0,999,11,1,0,27000,11,0,0,6,1,887,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2758,2006,41,0,0,25,37100,1,0,663,18,0,0,42000,1,1,0,6,1,4246,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2759,2006,19,0,0,1,10400,1,0,505,0,0,0,27000,6,0,0,6,1,4415,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2760,2006,19,0,0,3,30700,1,0,980,2,0,0,29000,5,1,0,6,1,2139,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2761,2006,22,0,0,4,12400,0,0,612,2,1,0,27000,11,0,1,5,1,2441,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2762,2006,26,0,0,10,30800,0,0,660,5,1,0,10000,2,0,0,6,1,1362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2763,2006,34,0,2,18,18700,1,0,456,16,1,0,29000,9,0,0,6,1,2190,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2764,2006,39,1,1,23,24700,0,0,578,10,1,0,33000,2,0,0,6,1,3210,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2765,2006,80,0,0,59,27200,0,0,974,35,1,0,26000,4,0,0,6,1,1065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2766,2006,32,0,3,15,36100,1,1,685,8,0,0,31000,4,0,0,4,1,3704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2767,2006,46,1,0,24,30800,1,0,620,16,1,0,20000,12,0,0,6,1,1640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2768,2006,87,0,1,71,16900,0,0,433,49,1,1,45000,0,0,0,6,1,4416,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2769,2006,30,0,1,14,18400,0,0,626,12,0,0,19000,0,0,0,6,1,1244,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2770,2006,31,1,0,15,49000,1,0,675,15,1,0,21000,2,1,0,6,1,2451,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2771,2006,24,1,1,8,9600,1,0,624,3,0,0,11000,12,0,0,6,1,1307,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2772,2006,21,0,0,5,11400,1,0,764,3,1,0,25000,8,0,0,1,1,2847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2773,2006,71,0,2,55,36900,0,0,582,52,1,0,28000,5,0,0,6,1,2243,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2774,2006,21,0,0,5,11000,0,0,466,3,0,0,31000,12,0,0,6,1,4499,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2775,2006,33,1,1,17,21800,1,0,485,11,0,0,22000,0,0,0,6,1,3513,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2776,2006,32,1,2,16,44200,1,1,592,8,0,0,27000,2,0,0,6,1,5316,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2777,2006,35,0,0,14,23400,1,0,651,7,1,0,46000,2,1,0,4,1,4601,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2778,2006,31,0,2,15,42600,1,0,801,11,1,0,41000,1,0,0,5,1,3351,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2779,2006,36,0,1,18,12600,1,1,880,7,0,0,10000,2,1,0,1,1,2302,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2780,2006,40,0,1,24,40900,0,0,676,18,1,0,37000,6,0,0,6,1,2074,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2781,2006,38,0,0,22,40100,0,0,828,18,1,0,12000,3,0,0,6,1,660,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2782,2006,42,0,1,25,8500,1,0,674,16,1,0,40000,12,0,0,6,1,3951,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2783,2006,16,0,0,0,10500,1,0,588,0,1,0,29000,12,0,0,6,1,4108,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2784,2006,23,0,0,4,8800,1,0,743,2,1,0,24000,12,0,0,6,1,2472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2785,2006,70,0,1,48,20900,0,0,794,31,1,0,38000,1,1,0,6,1,2606,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2786,2006,48,0,2,32,24500,1,0,791,24,1,1,43000,0,1,0,6,1,6573,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2787,2006,19,0,0,3,7600,1,0,642,2,0,0,23000,12,0,0,6,1,3363,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2788,2006,32,0,1,16,13900,1,0,599,9,1,0,30000,11,0,0,6,1,1902,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2789,2006,32,1,1,16,31100,0,0,163,12,1,0,42000,3,0,0,6,1,8914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2790,2006,65,0,1,49,15900,0,0,678,36,1,0,14000,0,0,0,6,1,962,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2791,2006,19,0,0,3,26700,1,0,784,2,0,0,20000,12,0,0,1,1,1712,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2792,2006,38,0,2,22,9300,0,0,861,14,1,0,33000,11,0,0,6,1,2614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2793,2006,40,0,3,24,10900,0,0,694,9,0,0,33000,10,0,0,6,1,1830,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2794,2006,33,1,2,17,37000,1,0,837,9,1,0,35000,4,1,0,6,1,4364,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2795,2006,30,0,0,14,9900,0,0,882,9,1,0,16000,12,0,0,6,1,1056,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2796,2006,48,1,0,32,50800,1,0,670,20,0,0,29000,10,0,0,6,1,2256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2797,2006,27,0,1,11,18700,1,1,624,9,1,0,34000,2,0,0,6,1,9960,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2798,2006,38,0,0,22,25000,1,1,605,15,1,0,33000,7,0,1,4,1,5034,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2799,2006,27,0,1,11,32600,0,0,865,9,0,0,10000,6,0,0,6,1,1160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2800,2006,19,0,0,3,31400,0,0,758,2,0,0,10000,11,0,0,6,1,1319,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2801,2006,23,0,0,7,26600,1,0,726,5,0,0,35000,6,0,0,0,1,2899,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2802,2006,46,1,1,30,26000,1,0,747,21,1,0,11000,10,0,0,6,1,1095,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2803,2006,22,0,0,2,10000,1,0,547,1,0,0,38000,10,0,0,2,1,3084,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2804,2006,20,1,0,4,10000,1,0,714,2,1,0,21000,10,0,0,6,1,1948,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2805,2006,25,0,1,9,6300,1,0,586,6,0,0,23000,1,1,0,6,1,3674,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2806,2006,21,1,3,3,20700,0,0,682,1,1,1,52000,1,1,0,6,1,10876,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2807,2006,27,0,1,11,27200,1,0,551,4,1,0,22000,5,0,0,6,1,2892,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2808,2006,30,0,1,13,19400,0,0,880,7,1,0,14000,2,0,0,6,1,1361,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2809,2006,35,0,0,19,14300,1,0,591,12,1,0,31000,2,1,0,6,1,5587,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2810,2006,40,0,1,24,39500,0,1,659,18,1,0,28000,2,1,0,6,1,5350,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2811,2006,91,0,0,75,13500,0,0,772,71,1,0,36000,1,0,2,1,1,2045,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2812,2006,30,1,1,13,42800,0,0,860,9,1,0,12000,12,0,0,6,1,1181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2813,2006,25,0,2,9,22500,1,0,589,5,0,0,38000,2,1,0,6,1,5640,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2814,2006,24,1,0,7,7900,0,0,762,4,0,0,32000,9,0,0,6,1,2753,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2815,2006,29,0,1,13,40300,1,0,513,5,1,0,32000,4,0,0,6,1,4682,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2816,2006,29,0,2,13,62500,1,0,716,7,0,0,11000,2,0,0,6,1,1797,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2817,2006,23,0,0,5,12800,1,0,499,2,0,0,16000,12,0,0,3,1,1948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2818,2006,91,0,1,75,40300,0,0,644,33,1,1,44000,1,0,0,6,1,4529,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2819,2006,45,1,0,27,30200,1,0,684,18,0,1,41000,0,0,0,6,1,3738,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2820,2006,27,0,2,11,43400,1,0,615,7,1,0,20000,5,0,0,3,1,1986,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2821,2006,63,1,0,41,37900,1,0,608,32,0,0,26000,2,0,0,1,1,1327,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2822,2006,18,0,0,2,25200,1,0,648,1,0,0,12000,4,1,0,6,1,2298,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2823,2006,16,0,0,0,28400,0,0,616,0,1,0,18000,12,0,0,1,1,2277,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2824,2006,50,1,1,33,24000,0,0,731,23,1,0,29000,9,0,0,6,1,1919,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2825,2006,74,0,2,58,37000,0,0,740,20,1,1,60000,2,1,0,6,1,4335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2826,2006,79,0,1,63,12200,0,0,717,25,0,1,47000,0,1,0,5,1,4701,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2827,2006,18,0,1,2,13800,0,0,747,1,1,0,21000,12,0,0,6,1,2441,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2828,2006,86,0,0,65,47500,0,0,616,58,0,0,17000,2,0,0,6,1,1014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2829,2006,29,1,1,13,14100,0,0,739,4,1,0,15000,2,1,0,6,1,2140,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2830,2006,32,0,0,16,15900,0,0,776,9,0,0,12000,1,1,0,6,1,788,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
